committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,spender_committee_org_type,spender_committee_designation,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00502906,FACEBOOK INC. PAC,2018,M7,2.01807E+17,23,E3415FB37CD8190CB36,1251347,CCM,CAMPAIGN COMMITTEE,C00495952,C00495952,SCHNEIDER FOR CONGRESS,IL,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 GENERAL,,,43272,1000,H,HOUSE,10,H2IL10068,"SCHNEIDER, BRADLEY SCOTT",BRADLEY,SCHNEIDER,SCOTT,,,IL,ILLINOIS,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,43309.06349,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07202E+18,DEERFIELD,60015,CONTRIBUTIONS,,2018,SB,4.07272E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201807209117756185,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2017,M8,2.01708E+17,23,5A4A875C95829FE4BD6,1179932,CCM,CAMPAIGN COMMITTEE,C00349217,C00349217,CARPER FOR SENATE,DE,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,42944,1000,S,SENATE,,S8DE00079,"CARPER, THOMAS RICHARD",THOMAS,CARPER,RICHARD,,,DE,DELAWARE,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,42966.07847,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.08182E+18,WILMINGTON,19805,CONTRIBUTIONS,,2018,SB,4.08182E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201708189070459412,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2017,M8,2.01708E+17,23,06AE45A257337CCFE2F,1179932,CCM,CAMPAIGN COMMITTEE,C00502575,C00502575,DR. RAUL RUIZ FOR CONGRESS,CA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,42944,1000,H,HOUSE,36,H2CA36439,"RUIZ, RAUL",RAUL,RUIZ,,,,CA,CALIFORNIA ,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,42966.07856,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.08182E+18,PALM DESERT,92261,CONTRIBUTIONS,,2018,SB,4.08182E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201708189070459412,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2018,M8,2.01808E+17,23,46CB466C55ABDA147F7,1257622,CCM,CAMPAIGN COMMITTEE,C00556506,C00556506,TED LIEU FOR CONGRESS,CA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 GENERAL,,,43298,1000,H,HOUSE,33,H4CA33119,"LIEU, TED W.",TED,LIEU,W.,,,CA,CALIFORNIA,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,43334.06365,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.08202E+18,ENCINO,91436,CONTRIBUTIONS,,2018,SB,4.08212E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201808209119984248,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2018,M10,2.0181E+17,23,94CBCEE894FD243BF6C,1265901,CCM,CAMPAIGN COMMITTEE,C00547976,C00547976,BEN SASSE FOR US SENATE INC,NE,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 GENERAL,,,43371,1000,S,SENATE,,S4NE00090,"SASSE, BENJAMIN ERIC",BENJAMIN,SASSE,ERIC,,,NE,NEBRASKA,G2020,,GENERAL,2020,A,ADD,ITEMIZED DISBURSEMENTS,43383.10615,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.10072E+18,LINCOLN,685010349,CONTRIBUTIONS,,2018,SB,4.10092E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201810059124378766,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2018,M10,2.0181E+17,23,EE64D0C43A420A9BF0B,1265901,CCM,CAMPAIGN COMMITTEE,C00472241,C00472241,BILL FLORES FOR CONGRESS,TX,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 GENERAL,,,43371,1000,H,HOUSE,17,H0TX17104,"FLORES, WILLIAM H.",WILLIAM,FLORES,H.,,,TX,TEXAS,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,43383.10615,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.10072E+18,BRYAN,77805,CONTRIBUTIONS,,2018,SB,4.10092E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201810059124378766,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2018,M10,2.0181E+17,23,AB19CD7C81452A25864,1265901,CCM,CAMPAIGN COMMITTEE,C00497933,C00497933,CASTRO FOR CONGRESS,TX,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 GENERAL,,,43360,1000,H,HOUSE,20,H2TX35011,"CASTRO, JOAQUIN",JOAQUIN,CASTRO,,,,TX,TEXAS,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,43383.10615,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.10072E+18,SAN ANTONIO,78292,CONTRIBUTIONS,,2018,SB,4.10092E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201810059124378768,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2018,M10,2.0181E+17,23,412C809528997A8837B,1265901,CCM,CAMPAIGN COMMITTEE,C00629287,C00629287,COFFMAN FOR CONGRESS 2018,CO,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 GENERAL,,,43371,1000,H,HOUSE,6,H8CO06138,"COFFMAN, MICHAEL H.",MICHAEL,COFFMAN,H.,,,CO,COLORADO,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,43383.10615,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.10072E+18,GREENWOOD VILLAGE,80111,CONTRIBUTIONS,,2018,SB,4.10092E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201810059124378768,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2018,M10,2.0181E+17,23,9E0D5316C59F197795C,1265901,PAC,POLITICAL ACTION COMMITTEE,C00442368,C00442368,COMMON VALUES PAC,VA,COMMON VALUES PAC,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 CONTRIBUTION,,,43371,1000,,,,,,,,,,,,,P2018,CONTRIBUTION,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,43383.10615,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.10072E+18,ALEXANDRIA,22314,CONTRIBUTIONS,,2018,SB,4.10092E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201810059124378770,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2018,M10,2.0181E+17,23,58BEF2E5EEF6E4C51FD,1265901,CCM,CAMPAIGN COMMITTEE,C00499988,C00499988,COTTON FOR SENATE,AR,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,43371,1000,S,SENATE,,S4AR00103,"COTTON, THOMAS BRYANT",THOMAS,COTTON,BRYANT,,,AR,ARKANSAS,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,43383.10615,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.10072E+18,DARDANELLE,72834,CONTRIBUTIONS,,2018,SB,4.10092E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201810059124378770,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2018,M10,2.0181E+17,23,93DEEB943229F51628A,1265901,CCM,CAMPAIGN COMMITTEE,C00647339,C00647339,CURTIS FOR CONGRESS,UT,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 GENERAL,,,43371,1000,H,HOUSE,3,H8UT03238,"CURTIS, JOHN R.",JOHN,CURTIS,R.,,,UT,UTAH,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,43383.10615,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.10072E+18,SALT LAKE CITY,84111,CONTRIBUTIONS,,2018,SB,4.10092E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201810059124378770,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2018,M10,2.0181E+17,23,94D9A181FC262C522F8,1265901,CCM,CAMPAIGN COMMITTEE,C00466482,C00466482,FAMILIES FOR JAMES LANKFORD,OK,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 PRIMARY,,,43371,1000,S,SENATE,,S4OK00232,"LANKFORD, JAMES PAUL",JAMES,LANKFORD,PAUL,,,OK,OKLAHOMA,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,43383.10615,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.10072E+18,BETHANY,73008,CONTRIBUTIONS,,2018,SB,4.10092E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201810059124378771,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2018,M10,2.0181E+17,23,CDF715CCBBC97C2790F,1265901,CCM,CAMPAIGN COMMITTEE,C00459255,C00459255,"FRIENDS OF TODD YOUNG, INC.",IN,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 PRIMARY,,,43371,1000,S,SENATE,,S6IN00191,"YOUNG, TODD CHRISTOPHER",TODD,YOUNG,CHRISTOPHER,,,IN,INDIANA,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,43383.10615,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.10072E+18,BLOOMINGTON,47402,CONTRIBUTIONS,,2018,SB,4.10092E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201810059124378771,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2018,M10,2.0181E+17,23,59D5EA430B33D4C7469,1265901,CCM,CAMPAIGN COMMITTEE,C00440362,C00440362,JIM RISCH FOR U S SENATE COMMITTEE,ID,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,43371,1000,S,SENATE,,S8ID00092,"RISCH, JAMES E.",JAMES,RISCH,E.,,,ID,IDAHO,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,43383.10615,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.10072E+18,BOISE,83702,CONTRIBUTIONS,,2018,SB,4.10092E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201810059124378774,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2018,M10,2.0181E+17,23,AC1FDE7C8E526023048,1265901,CCM,CAMPAIGN COMMITTEE,C00608398,C00608398,JOHN KENNEDY FOR US,LA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 PRIMARY,,,43371,1000,S,SENATE,,S4LA00065,"KENNEDY, JOHN NEELY",JOHN,KENNEDY,NEELY,,,LA,LOUISIANA,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,43383.10615,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.10072E+18,METAIRIE,70006,CONTRIBUTIONS,,2018,SB,4.10092E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201810059124378775,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2018,M10,2.0181E+17,23,D67E672B40730883D24,1265901,CCM,CAMPAIGN COMMITTEE,C00476523,C00476523,KAREN BASS FOR CONGRESS,DC,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 GENERAL,,,43360,1000,H,HOUSE,37,H0CA33117,"BASS, KAREN RUTH",KAREN,BASS,RUTH,,,CA,CALIFORNIA,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,43383.10615,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.10072E+18,WASHINGTON,20003,CONTRIBUTIONS,,2018,SB,4.10092E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201810059124378775,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2018,M10,2.0181E+17,23,B330FB933B6E0D978FC,1265901,CCM,CAMPAIGN COMMITTEE,C00458877,C00458877,KINZINGER FOR CONGRESS,IL,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 GENERAL,,,43371,1000,H,HOUSE,16,H0IL11052,"KINZINGER, ADAM DANIEL",ADAM,KINZINGER,DANIEL,,,IL,ILLINOIS,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,43383.10615,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.10072E+18,OTTAWA,613506965,CONTRIBUTIONS,,2018,SB,4.10092E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201810059124378776,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2018,M10,2.0181E+17,23,894C5476361113D46F8,1265901,CCM,CAMPAIGN COMMITTEE,C00438697,C00438697,LATTA FOR CONGRESS,OH,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 GENERAL,,,43371,1000,H,HOUSE,5,H8OH05036,"LATTA, ROBERT E.",ROBERT,LATTA,E.,,,OH,OHIO,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,43383.10615,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.10072E+18,BOWLING GREEN,434020106,CONTRIBUTIONS,,2018,SB,4.10092E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201810059124378776,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2018,M10,2.0181E+17,23,CE0736FBBFFE7E668F5,1265901,CCM,CAMPAIGN COMMITTEE,C00477240,C00477240,MORGAN GRIFFITH FOR CONGRESS,VA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 GENERAL,,,43371,1000,H,HOUSE,9,H0VA09055,"GRIFFITH, H. MORGAN",H. MORGAN,GRIFFITH,,,,VA,VIRGINIA,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,43383.10615,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.10072E+18,CHRISTIANSBURG,24068,CONTRIBUTIONS,,2018,SB,4.10092E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201810059124378778,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2018,M10,2.0181E+17,23,AA44D8A1431BC71C146,1265901,CCM,CAMPAIGN COMMITTEE,C00437913,C00437913,OLSON FOR CONGRESS COMMITTEE,TX,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 GENERAL,,,43371,1000,H,HOUSE,22,H8TX22107,"OLSON, PETER GRAHAM",PETER,OLSON,GRAHAM,,,TX,TEXAS,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,43383.10615,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.10072E+18,SUGAR LAND,774966381,CONTRIBUTIONS,,2018,SB,4.10092E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201810059124378779,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2017,M10,2.0171E+17,23,B473C1194A808FBB1EB,1189049,CCM,CAMPAIGN COMMITTEE,C00476564,C00476564,CICILLINE COMMITTEE,RI,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,43005,1000,H,HOUSE,1,H0RI01073,"CICILLINE, DAVID NICOLA",DAVID,CICILLINE,NICOLA,,,RI,RHODE ISLAND,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,43033.07867,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.10202E+18,PROVIDENCE,2903,CONTRIBUTIONS,,2018,SB,4.10242E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075910085,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2017,M10,2.0171E+17,23,7013ABFFAC29BD3D9FC,1189049,CCM,CAMPAIGN COMMITTEE,C00317503,C00317503,ENZI FOR US SENATE,WY,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,43005,1000,S,SENATE,,S6WY00126,"ENZI, MICHAEL BRADLEY",MICHAEL,ENZI,BRADLEY,,,WY,WYOMING,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,43033.07868,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.10202E+18,CODY,82414,CONTRIBUTIONS,,2018,SB,4.10242E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075910085,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2017,M10,2.0171E+17,23,4DE1AA19B1B9B853458,1189049,CCM,CAMPAIGN COMMITTEE,C00439661,C00439661,FRIENDS OF ERIK PAULSEN,MN,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,43005,1000,H,HOUSE,3,H8MN03077,"PAULSEN, ERIK",ERIK,PAULSEN,,,,MN,MINNESOTA,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,43033.07867,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.10202E+18,EDEN PRAIRIE,55344,CONTRIBUTIONS,,2018,SB,4.10242E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075910085,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2017,M10,2.0171E+17,23,2697D6FB921736FA22E,1189049,CCM,CAMPAIGN COMMITTEE,C00372532,C00372532,MICHAEL BURGESS FOR CONGRESS,TX,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,43005,1000,H,HOUSE,26,H2TX26093,"BURGESS, MICHAEL CLIFTON",MICHAEL,BURGESS,CLIFTON,,,TX,TEXAS,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,43033.07862,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.10202E+18,DENTON,762022334,CONTRIBUTIONS,,2018,SB,4.10242E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075910087,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2017,M10,2.0171E+17,23,123129A14672A9E60A5,1189049,CCM,CAMPAIGN COMMITTEE,C00498345,C00498345,MULLIN FOR CONGRESS,OK,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,43005,1000,H,HOUSE,2,H2OK02083,"MULLIN, MARKWAYNE",MARKWAYNE,MULLIN,,,,OK,OKLAHOMA,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,43033.07859,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.10202E+18,MUSKOGEE,74402,CONTRIBUTIONS,,2018,SB,4.10242E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075910087,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2017,M10,2.0171E+17,23,CB8256E9F34C943D452,1189049,CCM,CAMPAIGN COMMITTEE,C00554899,C00554899,RYAN COSTELLO FOR CONGRESS,PA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,43005,1000,H,HOUSE,6,H0PA06076,"COSTELLO, RYAN A.",RYAN,COSTELLO,A.,,,PA,PENNSYLVANIA,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,43033.07868,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.10202E+18,WEST CHESTER,193813154,CONTRIBUTIONS,,2018,SB,4.10242E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075910088,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2017,M10,2.0171E+17,23,7D362A7A01A3B7827EB,1189049,CCM,CAMPAIGN COMMITTEE,C00410803,C00410803,WHITEHOUSE FOR SENATE,RI,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,43005,1000,S,SENATE,,S6RI00221,"WHITEHOUSE, SHELDON",SHELDON,WHITEHOUSE,,,,RI,RHODE ISLAND,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,43033.07861,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.10202E+18,PROVIDENCE,2940,CONTRIBUTIONS,,2018,SB,4.10242E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075910089,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2017,M11,2.01711E+17,23,6BD797A5420226A0E7F,1191580,CCM,CAMPAIGN COMMITTEE,C00441295,C00441295,GREGG HARPER FOR CONGRESS,MS,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,43010,1000,H,HOUSE,3,H8MS03067,"HARPER, GREGG",GREGG,HARPER,,,,MS,MISSISSIPPI,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,43057.07808,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.11172E+18,PEARL,39288,CONTRIBUTIONS,,2018,SB,4.11172E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201711179086719421,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2017,M12,2.01712E+17,23,E8E3CC5D1E910D458C4,1194631,CCM,CAMPAIGN COMMITTEE,C00558213,C00558213,DEBBIE DINGELL FOR CONGRESS,MI,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,43066,1000,H,HOUSE,12,H4MI12079,"DINGELL, DEBORAH ANN",DEBORAH,DINGELL,ANN,,,MI,MICHIGAN,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,43090.07759,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.12202E+18,DEARBORN,48124,CONTRIBUTIONS,,2018,SB,4.12202E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201712199089261391,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2017,M12,2.01712E+17,23,CF53BB7ACD7221AE8FD,1194631,CCM,CAMPAIGN COMMITTEE,C00459099,C00459099,DELBENE FOR CONGRESS,WA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,43066,1000,H,HOUSE,1,H0WA08046,"DELBENE, SUZAN KAY",SUZAN,DELBENE,KAY,,,WA,WASHINGTON,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,43090.07749,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.12202E+18,BOTHELL,98041,CONTRIBUTIONS,,2018,SB,4.12202E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201712199089261391,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2017,M12,2.01712E+17,23,231BBDD11D180E29AA9,1194631,CCM,CAMPAIGN COMMITTEE,C00290064,C00290064,DOYLE FOR CONGRESS COMMITTEE,PA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,43066,1000,H,HOUSE,14,H4PA18131,"DOYLE, MICHAEL F.",MICHAEL,DOYLE,F.,,,PA,PENNSYLVANIA,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,43090.07751,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.12202E+18,PITTSBURGH,152214400,CONTRIBUTIONS,,2018,SB,4.12202E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201712199089261392,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2017,M12,2.01712E+17,23,82368DB777A110CC67B,1194631,CCM,CAMPAIGN COMMITTEE,C00445023,C00445023,GUTHRIE FOR CONGRESS,KY,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,43067,1000,H,HOUSE,2,H8KY02031,"GUTHRIE, S. BRETT",S. BRETT,GUTHRIE,,,,KY,KENTUCKY,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,43090.07757,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.12202E+18,BOWLING GREEN,421029639,CONTRIBUTIONS,,2018,SB,4.12202E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201712199089261392,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2017,M12,2.01712E+17,23,9FBE48117665C1DCCBC,1194631,CCM,CAMPAIGN COMMITTEE,C00434191,C00434191,HIMES FOR CONGRESS,CT,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,43067,1000,H,HOUSE,4,H8CT04172,"HIMES, JAMES ANDREW",JAMES,HIMES,ANDREW,,,CT,CONNECTICUT,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,43090.07751,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.12202E+18,FAIRFIELD,6824,CONTRIBUTIONS,,2018,SB,4.12202E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201712199089261392,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
